summoner_id,summoner_name,summoner_level,total_matches,first_match_time,first_match_duration,first_match_id,assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,id,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,latest_match_time,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,role,sightWardsBoughtInGame,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end
93612792,Renger010,4,4,2018-03-19T12:56:42.851000+00:00,0 days 00:20:09,2743603239,2.0,7.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2428.0,1474.0,4150.0,0.0,0.0,0.0,0.0,450.3,181.6,0.0,0.0,2.0,0.0,False,True,False,False,False,False,6810.0,280.5,347.9,0.0,0.0,2650.0,2.0,0.0,1055.0,3133.0,1028.0,1036.0,1036.0,0.0,3340.0,0.0,3.0,JUNGLE,0.0,0.0,1.0,2018-03-21T14:37:00.401000+00:00,277.0,236.0,144.0,630.0,8.0,1.0,4.0,0.0,2.0,0.0,8100.0,8000.0,21101.0,3444.0,5688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,3.0,26169.0,3769.0,6319.0,2056.0,21.0,0.0,0.0,67.0,1.0,0.0,4830.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,221.9,163.4,0.0,0.0
93723127,MASTER JR3433,3,5,2018-03-19T08:36:45.014000+00:00,0 days 00:18:35,2743573845,10.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0999999999999996,0.0,0.0,0.0,260.0,260.0,8490.0,-192.3,0.0,0.0,0.0,364.8,0.0,0.0,0.0,1.0,2.0,False,False,False,False,False,False,8023.0,321.7,0.0,0.0,0.0,7050.0,3.0,0.0,3071.0,3071.0,1036.0,1036.0,1036.0,0.0,3340.0,1.0,14.0,NONE,0.0,14.0,3.0,2018-03-20T04:24:18.845000+00:00,1080.0,1325.0,1325.0,2946.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,33182.0,14252.0,9686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,16.0,35938.0,17007.0,12632.0,3511.0,29.0,0.0,0.0,62.0,2.0,2.0,1429.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,145.86,0.0,0.0,0.0,452.0,0.0,0.0,0.0
90550080,FantasyWolf108,3,6,2018-03-17T01:45:03.548000+00:00,0 days 00:15:22,2741528177,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-109.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3836.0,172.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-17T23:46:09.102000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,159.16000000000003,0.0,0.0,0.0,106.6,0.0,0.0,0.0
93281139,roypurdy,2,1,2018-03-17T02:45:36.088000+00:00,0 days 00:15:29,2741822720,2.0,10.0,0.0,5.6,0.0,0.0,0.0,3.1,0.0,0.0,0.0,15106.0,2290.0,8885.0,-230.58000000000004,0.0,0.0,0.0,550.7,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,8233.0,471.3,0.0,0.0,0.0,7850.0,4.0,0.0,3072.0,1001.0,3153.0,1042.0,0.0,0.0,3340.0,1.0,6.0,NONE,0.0,6.0,2.0,2018-03-17T02:45:36.088000+00:00,0.0,408.0,408.0,1134.0,28.0,5.0,16.0,0.0,4.0,0.0,8400.0,8200.0,64316.0,4927.0,9750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,3.0,71153.0,6386.0,10884.0,967.0,78.0,0.0,0.0,157.0,2.0,0.0,6428.0,1050.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,282.08,0.0,0.0,0.0,482.1,0.0,0.0,0.0
93430531,SUPINIGI,4,6,2018-03-05T02:29:55.278000+00:00,0 days 00:17:49,2732895525,3.0,7.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.9200000000000004,0.0,0.0,0.0,675.0,675.0,563.0,-122.76000000000002,0.0,0.0,0.0,247.7,0.0,0.0,0.0,4.0,0.0,False,False,False,False,False,False,4325.0,149.5,0.0,0.0,0.0,4555.0,3.0,0.0,3905.0,1026.0,1052.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-07T16:52:17.285000+00:00,699.0,5051.0,682.0,504.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,3871.0,441.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,11238.0,1329.0,3543.0,212.0,14.0,0.0,0.0,5.0,2.0,0.0,2315.0,206.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,42.36,0.0,0.0,0.0,148.1,0.0,0.0,0.0
93719696,pokeepoo,1,2,2018-03-09T16:38:33.166000+00:00,0 days 00:17:31,2736248009,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,283.0,283.0,2919.0,-26.09999999999998,0.0,0.0,0.0,234.1,0.0,0.0,0.0,6.0,0.0,False,False,False,False,False,False,4317.0,185.9,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-09T16:59:30.221000+00:00,331.0,46.0,0.0,712.0,0.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,557.0,0.0,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,604.0,0.0,3591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,115.76,0.0,0.0,0.0,92.8,0.0,0.0,0.0
93410980,Searing420,4,4,2018-03-06T17:17:13.851000+00:00,0 days 00:14:13,2733722202,5.0,7.0,0.0,2.4,0.0,0.0,0.0,3.08,0.0,0.0,0.0,2246.0,2246.0,3666.0,-244.96,0.0,0.0,0.0,428.7,0.0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,5990.0,335.2,0.0,0.0,0.0,500.0,3.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-08T17:09:52.420000+00:00,510.0,8443.0,1287.0,323.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,8319.0,1160.0,4684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,2.0,16762.0,2448.0,5007.0,369.0,26.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,286.2800000000001,0.0,0.0,0.0,277.2,0.0,0.0,0.0
88650034,MinonaBubu,5,5,2018-03-08T16:09:56.098000+00:00,0 days 00:15:37,2735409848,12.0,12.0,0.0,4.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,9000.0,9000.0,3421.0,-97.36000000000004,0.0,0.0,0.0,299.2000000000001,0.0,0.0,0.0,0.0,1.0,False,False,True,False,True,False,10789.0,448.3,0.0,0.0,0.0,3750.0,2.0,0.0,1055.0,1053.0,3006.0,1038.0,0.0,0.0,3340.0,1.0,12.0,NONE,479.0,12.0,2.0,2018-04-01T08:56:33.153000+00:00,0.0,2937.0,570.0,1996.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,8200.0,55805.0,14017.0,5604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,2.0,58743.0,14587.0,7600.0,1986.0,77.0,0.0,0.0,67.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,True,179.75999999999993,0.0,0.0,0.0,484.5,0.0,0.0,0.0
93589099,Uterine44,3,5,2018-03-08T13:53:12.918000+00:00,0 days 00:18:28,2735372999,3.0,8.0,0.0,0.2,0.0,0.0,0.0,1.1799999999999995,0.0,0.0,0.0,3041.0,3041.0,6843.0,-10.059999999999988,0.0,0.0,0.0,333.0,0.0,0.0,0.0,8.0,0.0,False,False,False,False,False,True,5676.0,249.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-11T09:06:10.343000+00:00,175.0,516.0,0.0,1031.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,10354.0,1169.0,5508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,11151.0,1169.0,6539.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,148.3,0.0,0.0,0.0,188.5,0.0,0.0,0.0
93649360,ERICWANGTATTOO,2,2,2018-03-08T14:40:23.041000+00:00,0 days 00:18:34,2735393981,4.0,12.0,0.0,3.6,0.0,0.0,0.0,1.92,0.0,0.0,0.0,2290.0,2290.0,3350.0,-65.03999999999999,0.0,0.0,0.0,310.9,0.0,0.0,0.0,2.0,2.0,False,False,False,False,False,False,10530.0,400.5,0.0,0.0,0.0,7850.0,4.0,0.0,1027.0,0.0,3027.0,3020.0,3907.0,0.0,3340.0,1.0,16.0,NONE,0.0,16.0,2.0,2018-03-10T11:52:47.277000+00:00,701.0,41687.0,12298.0,1438.0,8.0,8.0,0.0,0.0,4.0,0.0,8200.0,8100.0,8676.0,2819.0,8254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,10.0,50364.0,15118.0,9692.0,1913.0,61.0,0.0,0.0,246.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,True,137.95999999999998,0.0,0.0,0.0,401.5,0.0,0.0,0.0
93820296,freedomman123456,4,6,2018-03-11T03:55:33.307000+00:00,0 days 00:13:02,2737559752,6.0,7.0,0.0,2.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,4600.0,4600.0,5955.0,-230.36000000000007,0.0,0.0,0.0,484.9,0.0,0.0,0.0,5.0,0.0,False,False,True,False,True,False,4963.0,312.0,0.0,0.0,0.0,450.0,3.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-12T02:20:58.092000+00:00,173.0,80.0,0.0,408.0,0.0,0.0,0.0,0.0,3.0,0.0,8100.0,8000.0,17959.0,1297.0,6761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,15.0,18072.0,1331.0,7170.0,1806.0,26.0,0.0,0.0,32.0,2.0,0.0,33.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,217.08,0.0,0.0,0.0,268.4,0.0,0.0,0.0
93742923,marc0p0ll0,2,3,2018-03-19T02:35:18.272000+00:00,0 days 00:17:49,2743298355,1.0,9.0,0.0,2.1,0.0,0.0,0.0,1.1400000000000003,0.0,0.0,0.0,1177.0,1177.0,1674.0,-220.38,0.0,0.0,0.0,290.2999999999999,0.0,0.0,0.0,4.0,0.0,False,False,False,False,False,False,4880.0,177.9,0.0,0.0,0.0,3850.0,3.0,1.0,3031.0,2003.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,268.0,0.0,0.0,2018-03-20T06:20:01.639000+00:00,459.0,3185.0,177.0,2640.0,0.0,0.0,0.0,0.0,3.0,0.0,8000.0,8200.0,17028.0,1385.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,22578.0,1563.0,5078.0,0.0,36.0,0.0,0.0,69.0,0.0,0.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,124.59999999999994,0.0,0.0,0.0,271.0,0.0,0.0,0.0
93219378,Spac3r00,2,1,2018-03-02T23:34:35.076000+00:00,0 days 00:15:56,2730960158,6.0,7.0,0.0,0.2,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1336.0,1336.0,3652.0,-171.41999999999996,0.0,0.0,0.0,181.9,0.0,0.0,0.0,3.0,0.0,False,False,False,False,False,False,5357.0,220.7,0.0,0.0,0.0,4200.0,3.0,0.0,1056.0,3027.0,3020.0,0.0,0.0,0.0,3340.0,0.0,2.0,NONE,0.0,0.0,1.0,2018-03-02T23:34:35.076000+00:00,280.0,2360.0,1194.0,945.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,4607.0,1481.0,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,1.0,7670.0,2949.0,5524.0,737.0,6.0,0.0,0.0,5.0,3.0,0.0,702.0,273.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,192.88,0.0,0.0,0.0,146.2,0.0,0.0,0.0
93449729,DanielTakesTheL,1,1,2018-03-02T22:42:50.206000+00:00,0 days 00:16:35,2730880594,2.0,11.0,0.0,3.2,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1463.0,1463.0,5595.0,-204.98,0.0,0.0,0.0,463.2,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,6550.0,323.7999999999999,0.0,0.0,0.0,3450.0,1.0,0.0,1001.0,3194.0,0.0,0.0,0.0,0.0,3340.0,1.0,2.0,NONE,0.0,2.0,1.0,2018-03-02T22:42:50.206000+00:00,0.0,290.0,290.0,831.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,37721.0,2295.0,6921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,5.0,41147.0,2586.0,7752.0,724.0,60.0,0.0,0.0,54.0,1.0,0.0,3135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,209.04000000000005,0.0,0.0,0.0,481.20000000000016,0.0,0.0,0.0
93280336,Oo Hi Mark,5,6,2018-03-04T12:42:07.360000+00:00,0 days 00:16:28,2732234984,8.0,11.0,0.0,3.1,0.0,0.0,0.0,0.8399999999999997,0.0,0.0,0.0,5918.0,5918.0,1809.0,-120.66000000000004,0.0,0.0,0.0,217.1,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,False,7502.0,318.5,0.0,0.0,0.0,7350.0,1.0,0.0,1056.0,3285.0,1001.0,3165.0,1004.0,1004.0,3340.0,1.0,6.0,NONE,0.0,6.0,1.0,2018-03-05T12:51:50.290000+00:00,970.0,32838.0,7398.0,1085.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,14169.0,2499.0,4159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,20.0,62814.0,12260.0,6244.0,1347.0,83.0,0.0,0.0,51.0,2.0,0.0,15805.0,2362.0,1000.0,1.0,0.0,2.0,0.0,0.0,2.0,True,35.05999999999999,0.0,0.0,0.0,427.4,0.0,0.0,0.0
93540392,tripheoluudan,5,6,2018-03-04T14:59:42.683000+00:00,0 days 00:25:25,2732252008,6.0,13.0,0.0,1.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,5250.0,11174.0,0.0,0.0,0.0,0.0,272.6,967.8,0.0,0.0,4.0,0.0,False,False,False,True,False,False,10226.0,173.4,515.8,0.0,0.0,9725.0,4.0,1.0,1055.0,3071.0,3047.0,3022.0,3134.0,1037.0,3340.0,1.0,8.0,TOP,308.0,7.0,1.0,2018-03-26T09:04:04.848000+00:00,617.0,5260.0,2954.0,5901.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,69361.0,15099.0,11629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,38.0,82697.0,18838.0,19045.0,2572.0,88.0,0.0,0.0,552.0,2.0,0.0,8075.0,784.0,1513.0,3.0,0.0,6.0,0.0,0.0,4.0,True,0.0,0.0,0.0,0.0,158.2,671.3,0.0,0.0
93339789,Lolydyno,4,4,2018-03-03T04:22:12.343000+00:00,0 days 00:16:29,2731376552,3.0,7.0,0.0,1.5,0.0,0.0,0.0,2.6,0.0,0.0,0.0,2755.0,2755.0,6498.0,-91.28,0.0,0.0,0.0,346.7,0.0,0.0,0.0,7.0,1.0,False,False,False,False,False,False,6349.0,261.4,0.0,0.0,0.0,3050.0,3.0,0.0,1055.0,3087.0,0.0,0.0,0.0,0.0,3340.0,1.0,2.0,NONE,255.0,2.0,2.0,2018-03-07T02:14:52.658000+00:00,252.0,4177.0,580.0,886.0,8.0,4.0,4.0,0.0,3.0,0.0,8100.0,8000.0,22099.0,3574.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,0.0,26547.0,4208.0,8069.0,737.0,31.0,0.0,0.0,42.0,2.0,0.0,270.0,54.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,True,257.29999999999995,0.0,0.0,0.0,203.6,0.0,0.0,0.0
93219960,OcIsReal,2,3,2018-02-25T09:31:54.003000+00:00,0 days 00:12:15,2727284336,0.0,7.0,0.0,1.2,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,408.0,-179.10000000000005,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3266.0,220.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,BOTTOM,0.0,0.0,0.0,2018-03-03T14:45:18.092000+00:00,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,4654.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,0.0,7358.0,0.0,795.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,122.60000000000002,0.0,0.0,0.0,356.5,0.0,0.0,0.0
93389680,fanuppir̦ven,5,10,2018-03-02T22:58:51.311000+00:00,0 days 00:13:38,2730883478,1.0,9.0,0.0,2.1,0.0,0.0,0.0,2.74,0.0,0.0,0.0,1701.0,1701.0,903.0,-199.74,0.0,0.0,0.0,189.6,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,4825.0,298.4,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,2.0,NONE,0.0,2.0,1.0,2018-03-03T20:27:29.591000+00:00,0.0,10116.0,988.0,107.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,8560.0,783.0,2179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,2.0,22861.0,1772.0,2286.0,206.0,26.0,0.0,0.0,86.0,1.0,0.0,4185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,266.38,0.0,0.0,0.0,450.4,0.0,0.0,0.0
89319724,muhandmz,1,2,2018-02-17T17:22:11.107000+00:00,0 days 00:23:11,2720783567,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,5421.0,160.0,243.8,0.0,0.0,500.0,5.0,0.0,1054.0,2003.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,JUNGLE,0.0,0.0,0.0,2018-03-02T20:42:41.980000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,106.5,14.3,0.0,0.0
93589834,ilovepokemon,5,5,2018-03-10T01:05:13.880000+00:00,0 days 00:13:52,2736459412,3.0,8.0,0.0,1.2,0.0,0.0,0.0,2.54,0.0,0.0,0.0,7095.0,7095.0,3402.0,-112.33999999999996,0.0,0.0,0.0,496.6,0.0,0.0,0.0,4.0,0.0,False,True,True,False,False,True,6277.0,384.0,0.0,0.0,0.0,3900.0,5.0,0.0,1055.0,1055.0,1053.0,1053.0,1053.0,1042.0,3340.0,2.0,7.0,NONE,169.0,4.0,1.0,2018-03-12T21:55:13.218000+00:00,385.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,8200.0,20954.0,4976.0,6352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,9.0,20954.0,4976.0,6953.0,716.0,12.0,0.0,0.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,251.72,0.0,0.0,0.0,341.2,0.0,0.0,0.0
92503046,onlyZWQ,4,3,2018-02-06T04:15:39.259000+00:00,0 days 00:28:33,2712050393,3.0,17.0,0.0,3.4000000000000004,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2686.0,2686.0,25991.0,0.0,0.0,0.0,0.0,714.6,1351.9,0.0,0.0,3.0,6.0,False,False,True,False,False,False,14442.0,298.6,514.3,0.0,0.0,12900.0,4.0,0.0,3071.0,1011.0,3111.0,3742.0,3053.0,3052.0,3340.0,3.0,26.0,TOP,0.0,18.0,3.0,2018-03-01T08:06:17.051000+00:00,332.0,4207.0,4207.0,19553.0,8.0,8.0,0.0,0.0,4.0,0.0,8400.0,8200.0,134062.0,36303.0,13380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,41.0,145910.0,48151.0,36096.0,11973.0,150.0,0.0,0.0,490.0,1.0,2.0,7640.0,7640.0,3161.0,1.0,0.0,1.0,0.0,0.0,1.0,True,0.0,0.0,0.0,0.0,430.70000000000016,675.0999999999998,0.0,0.0
93230629,XXX27,1,1,2018-03-01T07:16:54.984000+00:00,0 days 00:15:03,2730099063,15.0,12.0,0.0,6.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,8338.0,8338.0,1833.0,-105.92000000000002,0.0,0.0,0.0,233.4,0.0,0.0,0.0,1.0,1.0,False,True,False,True,False,False,9328.0,514.3,0.0,0.0,0.0,6900.0,3.0,1.0,1056.0,3907.0,1058.0,3020.0,1058.0,0.0,3340.0,2.0,13.0,NONE,0.0,11.0,2.0,2018-03-01T07:16:54.984000+00:00,711.0,60084.0,11287.0,1558.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,14144.0,2048.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,6.0,74229.0,13335.0,4916.0,524.0,97.0,0.0,0.0,245.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,272.88,0.0,0.0,0.0,602.0,0.0,0.0,0.0
93309330,PushForCheese,5,6,2018-03-01T07:16:54.984000+00:00,0 days 00:15:03,2730099063,2.0,10.0,0.0,1.8,0.0,0.0,0.0,2.6,0.0,0.0,0.0,4801.0,4801.0,4497.0,-105.92000000000002,0.0,0.0,0.0,405.20000000000016,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,5556.0,261.9,0.0,0.0,0.0,500.0,4.0,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-14T06:37:10.075000+00:00,0.0,425.0,0.0,875.0,0.0,0.0,0.0,0.0,4.0,0.0,8100.0,8000.0,31740.0,1566.0,6102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,10.0,37926.0,1587.0,6978.0,2690.0,47.0,0.0,0.0,27.0,1.0,0.0,5760.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,True,272.88,0.0,0.0,0.0,368.0,0.0,0.0,0.0
