assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,sightWardsBoughtInGame,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end,DUO,DUO_CARRY,DUO_SUPPORT,NO_ROLE,SOLO,BOTTOM,JUNGLE,MIDDLE,NO_LANE,TOP
13.0,10.0,0.0,2.9,0.0,0.0,0.0,1.2200000000000002,0.0,0.0,0.0,1718.0,1718.0,5059.0,-184.38,0.0,0.0,0.0,389.0,0.0,0.0,0.0,3.0,3.0,0,0,0,0,1,0,9613.0,488.7,0.0,0.0,0.0,8850.0,0.0,3748.0,3071.0,3111.0,1053.0,1036.0,0.0,3340.0,3.0,16.0,0.0,7.0,4.0,487.0,1815.0,1540.0,1649.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,34347.0,15542.0,7580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,38803.0,17082.0,10230.0,1471.0,37.0,0.0,0.0,231.0,2.0,1.0,2640.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,116.62,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
9.0,11.0,0.0,2.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,18399.0,18399.0,3051.0,0.0,0.0,0.0,0.0,279.7,599.0,0.0,0.0,2.0,1.0,0,0,0,0,0,1,7933.0,254.6,487.4,0.0,0.0,5975.0,0.0,1056.0,3040.0,3020.0,3057.0,0.0,0.0,3340.0,1.0,6.0,0.0,4.0,3.0,675.0,38570.0,10373.0,3989.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,6467.0,1309.0,4610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,60037.0,11682.0,8787.0,1029.0,52.0,0.0,0.0,274.0,2.0,1.0,15000.0,0.0,187.0,4.0,0.0,6.0,1.0,0.0,5.0,1,0.0,0.0,0.0,0.0,292.7,487.4,0.0,0.0,0,0,1,0,0,0,0,1,0,0
6.0,11.0,0.0,1.8,1.3,1.2,0.0,0.0,0.0,0.0,0.0,2662.0,908.0,6888.0,0.0,0.0,0.0,0.0,289.0,619.1,908.4,0.0,12.0,0.0,0,0,0,0,0,0,7230.0,154.10000000000005,269.0,209.1,0.0,4850.0,0.0,3135.0,3020.0,3802.0,0.0,0.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,242.0,22547.0,5065.0,8943.0,4.0,0.0,4.0,0.0,1.0,0.0,8200.0,8100.0,15383.0,1535.0,10528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46742.0,7464.0,19710.0,1660.0,43.0,0.0,0.0,118.0,1.0,0.0,8811.0,863.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,282.6,236.4,313.3,0.0,1,0,0,0,0,0,0,1,0,0
13.0,9.0,0.0,2.2,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1684.0,1684.0,6329.0,-146.27999999999997,0.0,0.0,0.0,489.0,0.0,0.0,0.0,4.0,0.0,0,0,1,0,0,1,6668.0,364.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,2.0,0.0,0.0,1.0,292.0,580.0,400.0,932.0,0.0,0.0,0.0,0.0,2.0,0.0,8100.0,8000.0,23512.0,6056.0,7759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24175.0,6538.0,8691.0,3439.0,29.0,0.0,0.0,58.0,2.0,0.0,82.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,142.47999999999996,0.0,0.0,0.0,355.70000000000016,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5582.0,150.0,219.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,104.7,14.4,0.0,0.0,0,0,0,1,0,0,1,0,0,0
3.0,13.0,0.0,4.5,0.0,0.0,0.0,1.58,0.0,0.0,0.0,11782.0,11782.0,6897.0,-72.51999999999998,0.0,0.0,0.0,336.4,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,10475.0,455.5,0.0,0.0,0.0,6500.0,0.0,1055.0,3072.0,3006.0,0.0,3086.0,0.0,3340.0,1.0,26.0,355.0,26.0,3.0,982.0,3322.0,392.0,1129.0,0.0,0.0,0.0,0.0,2.0,0.0,8000.0,8200.0,74712.0,27381.0,7933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83314.0,27773.0,10062.0,1733.0,81.0,0.0,0.0,103.0,3.0,1.0,5280.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,1,203.96,0.0,0.0,0.0,473.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
3.0,9.0,0.0,6.9,0.0,0.0,0.0,2.66,0.0,0.0,0.0,3196.0,3196.0,1007.0,-377.00000000000017,0.0,0.0,0.0,248.3,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,6537.0,603.0,0.0,0.0,0.0,4500.0,0.0,1055.0,3031.0,1001.0,1042.0,0.0,0.0,3340.0,1.0,9.0,459.0,9.0,4.0,0.0,1654.0,264.0,652.0,0.0,0.0,0.0,0.0,1.0,0.0,8000.0,8200.0,33678.0,9831.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,35332.0,10095.0,2483.0,501.0,69.0,0.0,0.0,54.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,285.0,0.0,0.0,0.0,573.9,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
8.0,10.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.0,1435.0,2075.0,0.0,0.0,0.0,0.0,170.0,394.6,0.0,0.0,5.0,0.0,0,0,0,0,0,1,5883.0,190.0,275.8,0.0,0.0,3385.0,1.0,2003.0,1056.0,3802.0,1052.0,1027.0,1058.0,3340.0,0.0,1.0,0.0,0.0,1.0,451.0,6085.0,1582.0,1549.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,13102.0,1078.0,5046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28467.0,3027.0,6595.0,171.0,33.0,0.0,0.0,20.0,2.0,0.0,9280.0,366.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,252.0,304.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0
9.0,16.0,0.0,1.3,2.9,5.5,4.8,0.0,0.0,0.0,0.0,3813.0,3813.0,47161.0,0.0,0.0,0.0,0.0,523.6,853.3,1471.2,2021.6,9.0,1.0,0,0,0,0,0,0,12881.0,154.9,316.5,527.9,296.2,12200.0,0.0,1055.0,3047.0,3077.0,3071.0,3812.0,3065.0,3340.0,1.0,7.0,0.0,6.0,2.0,538.0,16669.0,7956.0,6884.0,8.0,0.0,4.0,0.0,1.0,0.0,8400.0,8200.0,126274.0,23265.0,32229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,148119.0,31221.0,43698.0,9396.0,134.0,0.0,0.0,41.0,2.0,0.0,5175.0,0.0,4584.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,301.9,384.20000000000016,587.9,324.4,0,0,0,1,0,0,1,0,0,0
7.0,14.0,0.0,6.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,8640.0,1948.0,23655.0,0.0,0.0,0.0,0.0,672.9,1204.5,0.0,0.0,4.0,2.0,0,0,0,1,0,0,12931.0,464.7,482.1,0.0,0.0,12900.0,1.0,3074.0,2420.0,3071.0,3047.0,3053.0,0.0,3340.0,3.0,13.0,0.0,7.0,2.0,965.0,5799.0,3771.0,15549.0,4.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,105205.0,20042.0,17388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,111004.0,23813.0,33249.0,6998.0,138.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,311.0,1.0,0.0,3.0,0.0,0.0,6.0,1,0.0,0.0,0.0,0.0,431.0,486.7,0.0,0.0,0,0,0,1,0,0,1,0,0,0
6.0,8.0,0.0,1.7000000000000002,0.0,0.0,0.0,2.5200000000000005,0.0,0.0,0.0,2155.0,1672.0,5125.0,-275.12,0.0,0.0,0.0,442.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,5523.0,333.6,0.0,0.0,0.0,1550.0,1.0,1001.0,3044.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,346.0,1348.0,504.0,359.0,12.0,0.0,4.0,0.0,2.0,0.0,8400.0,8200.0,22607.0,3239.0,6285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23955.0,3744.0,6644.0,859.0,25.0,0.0,0.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,234.18,0.0,0.0,0.0,294.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5020.0,163.0,256.3,0.0,0.0,400.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,104.6,14.3,0.0,0.0,0,0,0,1,0,0,1,0,0,0
1.0,10.0,0.0,2.9,0.0,0.0,0.0,2.3200000000000003,0.0,0.0,0.0,1677.0,1677.0,3668.0,-42.520000000000046,0.0,0.0,0.0,379.3,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,5944.0,334.9,0.0,0.0,0.0,900.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,4.0,0.0,4.0,1.0,133.0,264.0,264.0,771.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,27678.0,1960.0,4651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34745.0,2224.0,5423.0,999.0,49.0,0.0,0.0,36.0,1.0,0.0,6803.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,164.72000000000003,0.0,0.0,0.0,429.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,3.0,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,646.0,-125.32000000000002,0.0,0.0,0.0,136.7,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,4177.0,172.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,781.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,0.0,1367.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,230.74000000000004,0.0,0.0,0.0,83.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6.0,10.0,0.0,2.3,0.0,0.0,0.0,1.3599999999999994,0.0,0.0,0.0,2707.0,2707.0,1396.0,-214.34000000000003,0.0,0.0,0.0,166.3,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,5240.0,161.8,0.0,0.0,0.0,3285.0,0.0,1056.0,3802.0,1026.0,1001.0,1052.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,819.0,15793.0,3922.0,2185.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,7613.0,1572.0,2541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31690.0,7436.0,4774.0,734.0,43.0,0.0,0.0,33.0,1.0,0.0,8283.0,1940.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,1,93.88,0.0,0.0,0.0,239.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
0.0,6.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2541.0,2541.0,2189.0,-137.33999999999997,0.0,0.0,0.0,66.8,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,5352.0,193.8,0.0,0.0,0.0,3750.0,0.0,1054.0,3071.0,0.0,1001.0,0.0,0.0,3340.0,1.0,2.0,0.0,2.0,1.0,966.0,115.0,115.0,171.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,11867.0,951.0,3304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11983.0,1067.0,3475.0,88.0,11.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,207.28,0.0,0.0,0.0,175.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
17.0,14.0,0.0,2.2,0.7,0.0,0.0,0.85,-0.6499999999999997,0.0,0.0,3850.0,3850.0,5438.0,-151.05,-198.14999999999992,0.0,0.0,233.1,713.8,0.0,0.0,1.0,3.0,0,0,0,0,0,1,11397.0,281.0,529.8,0.0,0.0,10450.0,0.0,3117.0,3135.0,3089.0,3151.0,0.0,0.0,3340.0,2.0,15.0,0.0,10.0,2.0,906.0,45161.0,27463.0,3452.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,13067.0,4108.0,9153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58229.0,31571.0,12606.0,6078.0,37.0,0.0,0.0,158.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,120.84999999999998,167.75000000000003,0.0,0.0,348.8,550.8,0.0,0.0,1,0,0,0,0,1,0,0,0,0
30.0,9.0,0.0,0.3,0.0,0.0,0.0,1.48,0.0,0.0,0.0,1965.0,1965.0,2266.0,-190.28,0.0,0.0,0.0,294.7000000000001,0.0,0.0,0.0,0.0,1.0,0,0,1,0,1,0,6504.0,339.3,0.0,0.0,0.0,3450.0,0.0,1054.0,3071.0,0.0,0.0,0.0,0.0,3340.0,1.0,6.0,0.0,6.0,2.0,0.0,731.0,731.0,1769.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,18307.0,6723.0,2953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19173.0,7589.0,4723.0,2029.0,14.0,0.0,0.0,66.0,4.0,0.0,134.0,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,139.71999999999997,0.0,0.0,0.0,284.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6.0,4.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.48,0.0,0.0,0.0,526.0,526.0,2426.0,-190.28,0.0,0.0,0.0,368.4,0.0,0.0,0.0,3.0,0.0,0,0,0,0,1,0,3862.0,232.8,0.0,0.0,0.0,800.0,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,0.0,0.0,1.0,246.0,314.0,214.0,210.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,3410.0,1328.0,3474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,1542.0,3684.0,176.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,139.71999999999997,0.0,0.0,0.0,121.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
6.0,10.0,0.0,1.2,0.0,0.0,0.0,2.16,0.0,0.0,0.0,1763.0,1763.0,1996.0,-99.96000000000002,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5652.0,216.4,0.0,0.0,0.0,350.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,3.0,0.0,3.0,1.0,0.0,189.0,189.0,674.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,12011.0,1526.0,2766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15336.0,1716.0,3441.0,509.0,24.0,0.0,0.0,0.0,2.0,0.0,3135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,181.1,0.0,0.0,0.0,285.7999999999999,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
5.0,12.0,0.0,3.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5080.0,5080.0,10622.0,-12.350000000000026,0.0,0.0,0.0,603.7,0.0,0.0,0.0,1.0,6.0,0,0,1,0,1,0,11688.0,441.1,0.0,0.0,0.0,8900.0,0.0,1054.0,3742.0,3111.0,3067.0,3071.0,1028.0,3340.0,1.0,23.0,0.0,23.0,4.0,613.0,2169.0,2169.0,2577.0,8.0,4.0,4.0,0.0,5.0,0.0,8400.0,8200.0,74925.0,18398.0,11738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,82073.0,22906.0,14315.0,5464.0,92.0,0.0,0.0,143.0,2.0,3.0,4979.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,190.35,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1
2.0,2.0,0.0,0.2,0.0,0.0,0.0,3.26,0.0,0.0,0.0,701.0,701.0,1019.0,-99.23999999999998,0.0,0.0,0.0,136.1,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,4558.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,0.0,0.0,0.0,0.0,143.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,1766.0,254.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0,254.0,1361.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,266.93999999999994,0.0,0.0,0.0,62.7,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
7.0,9.0,0.0,3.6,0.0,0.0,0.0,2.62,0.0,0.0,0.0,2203.0,2203.0,3964.0,-331.80000000000007,0.0,0.0,0.0,377.7,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,6618.0,364.9,0.0,0.0,0.0,5600.0,0.0,1055.0,3071.0,3009.0,3052.0,0.0,0.0,3340.0,1.0,12.0,0.0,12.0,2.0,0.0,664.0,664.0,987.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,34788.0,7354.0,5788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35868.0,8434.0,6775.0,1727.0,55.0,0.0,0.0,106.0,2.0,0.0,415.0,415.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,1,200.48,0.0,0.0,0.0,375.2,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
5.0,10.0,0.0,3.3,0.0,0.0,0.0,1.12,0.0,0.0,0.0,2464.0,2464.0,2755.0,-131.23999999999998,0.0,0.0,0.0,193.2,0.0,0.0,0.0,2.0,0.0,0,0,0,1,0,0,5897.0,220.6,0.0,0.0,0.0,5050.0,1.0,3115.0,3044.0,3067.0,0.0,0.0,0.0,3340.0,0.0,2.0,0.0,0.0,1.0,748.0,5284.0,1341.0,543.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,27721.0,3530.0,4851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33005.0,4872.0,5395.0,384.0,53.0,0.0,0.0,214.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.86,0.0,0.0,0.0,332.9,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
18.0,11.0,0.0,2.7,0.0,0.0,0.0,1.08,0.0,0.0,0.0,4288.0,4288.0,6550.0,-58.75999999999999,0.0,0.0,0.0,425.2,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,11820.0,462.8,0.0,0.0,0.0,3100.0,0.0,3022.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,22.0,0.0,22.0,1.0,1088.0,640.0,640.0,2333.0,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8000.0,48349.0,20881.0,11563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,54581.0,22857.0,13897.0,9623.0,46.0,0.0,0.0,406.0,3.0,0.0,5590.0,1335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,127.26,0.0,0.0,0.0,346.5,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
2.0,6.0,0.0,0.8,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2019.0,2019.0,4648.0,-207.70000000000005,0.0,0.0,0.0,347.1,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,4561.0,268.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,80.0,0.0,1.0,371.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,4.0,0.0,8000.0,8200.0,12387.0,2308.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12387.0,2308.0,4085.0,683.0,13.0,0.0,0.0,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,215.36,0.0,0.0,0.0,216.6,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,729.0,729.0,1417.0,-248.2,0.0,0.0,0.0,277.3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3625.0,273.3,0.0,0.0,0.0,1950.0,0.0,1001.0,3044.0,0.0,0.0,0.0,0.0,3340.0,1.0,2.0,0.0,2.0,1.0,0.0,1497.0,457.0,266.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,5590.0,1655.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7087.0,2113.0,2943.0,562.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,94.0,0.0,0.0,0.0,292.2,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0
3.0,8.0,0.0,1.9,0.0,0.0,0.0,2.56,0.0,0.0,0.0,2762.0,2762.0,4638.0,-237.58,0.0,0.0,0.0,454.20000000000016,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,5627.0,284.6,0.0,0.0,0.0,1150.0,1.0,1056.0,1028.0,1027.0,0.0,0.0,0.0,3340.0,1.0,2.0,0.0,2.0,1.0,208.0,8717.0,1440.0,699.0,0.0,0.0,0.0,0.0,5.0,0.0,8200.0,8100.0,4302.0,729.0,5594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18447.0,2794.0,6293.0,811.0,22.0,0.0,0.0,5.0,2.0,0.0,5426.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,235.1,0.0,0.0,0.0,272.29999999999995,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
